"","ROOF","WALL","FLOOR","WIN","SHGC","LPD","HEATEFF","COP","EPD","HSP","CSP","OCC","TOTAL_E"
"344",3.258172853,1.312910231,2.107354826,1.892914732,0.387307931,10.36303455,3.116950368,2.791870073,9.250380025,23.52825978,24.20433343,0.054831729,1740.060533
"345",3.356809623,1.262698444,2.254895564,1.929201498,0.396326173,10.82233012,3.182550229,2.873717698,8.368769044,23.51127815,24.94777501,0.065138532,1660.303612
"346",3.300243052,1.297635587,2.096019662,1.949618069,0.39532431,10.69863584,3.150079851,3.016353982,10.45972472,23.95399599,24.73360806,0.053108379,1838.172554
"347",3.333487325,1.252039169,2.126264423,1.968745859,0.393125642,10.34562978,3.118912158,2.992284963,10.05105199,23.50515444,23.67438911,0.056442599,1815.173723
"348",3.211249195,1.239809888,2.125667957,1.987153267,0.397318751,10.68985244,3.110509226,2.90113032,9.274265376,23.49033452,24.89093476,0.053744416,1737.453075
"349",3.247265314,1.386372411,2.290885225,1.859657527,0.399623265,10.9341637,3.152115983,2.97012167,8.761640571,23.48844672,24.71006544,0.053815169,1691.69689
"350",3.263600498,1.249480795,2.21942992,1.928420182,0.398956714,10.27471747,3.119271769,2.923337187,10.59662732,23.47182117,24.19636154,0.061366833,1848.553384
"351",3.099056816,1.290592455,2.100234032,1.93057816,0.379549911,10.25896806,3.177088618,2.794372505,8.274174506,23.46993019,23.61053995,0.064251838,1670.529334
"352",3.225522215,1.362683033,2.020947273,1.964669403,0.383618405,10.48525693,3.102668922,2.885893125,9.453491277,23.45712247,24.67574973,0.050467605,1743.714384
"353",3.153323051,1.212297866,2.089261217,1.832540429,0.390318985,10.72688548,3.116366321,2.781188472,9.019704901,23.44850561,24.5797149,0.058895973,1726.494205
"354",3.257170507,1.255909014,2.013916083,1.798148436,0.3819358,10.16574418,3.105236673,2.890095876,10.23132526,23.43193204,24.23000606,0.051287443,1805.671041
"355",3.12642101,1.310729694,2.093161837,1.939524073,0.391273238,10.49961489,3.112716544,2.914042822,10.32605268,23.42542969,23.58197811,0.053030138,1851.479448
"356",3.192827049,1.273311661,2.044497006,1.967589609,0.392052696,10.53872547,3.121329914,2.807693278,10.66063001,23.41344046,24.07261065,0.053126649,1872.608287
"357",3.207750643,1.31487502,2.030174397,1.968222305,0.358271543,10.84842133,3.131886546,2.82813733,10.51935119,23.94163801,24.05301868,0.054584735,1877.90979
"358",3.187838479,1.31001819,2.293094045,1.921648846,0.384197098,10.58521328,3.113946927,2.786543508,8.677279467,23.40626707,23.86082797,0.069112985,1708.398193
"359",3.136218464,1.291835939,2.162191949,1.8685076,0.398775278,10.32822354,3.101607348,2.846021714,10.74390946,23.39110484,23.97268975,0.063063628,1874.725765
"360",3.364102003,1.210334887,2.123537097,1.953315405,0.389377078,10.84986058,3.1056144,2.854096479,9.232235478,23.38266482,24.82684073,0.050007354,1739.977394
"361",3.156165118,1.296516371,2.133594405,1.806061985,0.388085022,10.42130747,3.122605461,2.824928855,10.83771962,23.37399413,24.92936275,0.05576704,1856.936575
"362",3.221250576,1.241876697,2.074239686,1.95477689,0.340926229,10.34198009,3.111943021,2.846854333,9.034092597,23.36895114,23.82285149,0.065302311,1721.296766
"363",3.339152505,1.369682434,2.244847017,1.982522325,0.378757202,10.55892279,3.115324246,2.81067041,9.614569728,23.35528842,24.80900189,0.062041074,1761.335049
"364",3.129253926,1.213427063,2.085728619,1.918382536,0.377583615,10.72754968,3.118254138,2.799012159,8.786480224,23.34404901,24.50980718,0.06343792,1704.988016
"365",3.139218511,1.225724289,2.035413086,1.863650139,0.391863512,10.81959926,3.120662321,2.850222633,8.04873306,23.3337983,23.35864564,0.056291698,1674.658902
"366",3.356834551,1.28067563,2.040144431,1.934547607,0.379832448,10.96631213,3.10013937,2.918337884,10.26595311,23.32011283,24.36487867,0.06394441,1832.482233
"367",3.189205363,1.266025478,2.077462445,1.90244219,0.389690122,10.90621428,3.185648618,3.062542391,10.87515372,23.31122912,24.140243,0.065364079,1881.258838
"368",3.453181398,1.234946739,2.057672317,1.886973651,0.377109861,10.52724634,3.211315683,2.82573357,10.68040795,23.93654389,24.96516313,0.066210512,1853.305537
"369",3.284696599,1.285611596,2.08332915,1.877714628,0.394824191,10.08134653,3.126269227,3.03013795,10.078966,23.30309198,23.8191122,0.06722226,1794.776728
"370",3.16317535,1.373460485,2.04330335,1.961755825,0.385403953,9.831466915,3.141104582,2.874353894,9.049397019,23.29588429,23.77558836,0.058774742,1704.985501
"371",3.133299426,1.331272716,2.115830878,1.940527372,0.363261435,10.54461715,3.124739644,2.809846118,9.287773106,23.28486927,24.6926336,0.058877385,1731.770196
"372",3.252503222,1.262257698,2.118492619,1.891962952,0.381345995,10.36126979,3.103575762,3.045131713,10.03756086,23.27326952,23.37189863,0.062559105,1816.550363
"373",3.437469639,1.226497928,2.073198384,1.922725704,0.35461951,10.73401462,3.149225956,2.804986342,9.347475812,23.26080179,24.37443047,0.050435919,1745.795257
"374",3.294668243,1.401053621,2.105721458,1.938800408,0.398048576,10.19438964,3.103230584,2.871004094,9.668285814,23.25690878,23.70449351,0.055428249,1774.185423
"375",3.346561873,1.236855644,2.041597813,1.924705461,0.392979951,10.827804,3.111378209,2.788180998,8.508051581,23.24759724,24.83972221,0.050388177,1679.053734
"376",3.222022134,1.257338274,2.033117471,1.961154851,0.34992306,10.65388985,3.149013086,2.78905512,8.750935052,23.23146787,23.30784284,0.068074853,1731.2377
"377",3.141570055,1.286592226,2.098013696,1.914144445,0.384567144,10.7902849,3.120585774,3.02891224,10.48456912,23.2255203,23.76261625,0.061642424,1855.022888
"378",3.32301181,1.238232352,2.152826499,1.869085567,0.355133866,10.98563368,3.153812989,2.910531663,7.827691867,23.2166091,23.32675178,0.050616373,1642.880436
"379",3.111836136,1.2636942,2.026029459,1.898229244,0.370154358,10.87132692,3.111234804,2.842637082,8.444575571,23.92361659,24.53517479,0.063033159,1686.342479
"380",3.134649938,1.209361032,2.114031488,1.872424993,0.381041166,10.63117786,3.118133865,2.86466439,10.84509549,23.20461361,23.45115294,0.060729211,1907.722871
"381",3.205341503,1.323847233,2.081524076,1.795310351,0.374092762,10.91376056,3.103901464,2.865485019,10.54202425,23.19415692,24.04321658,0.06661953,1863.02229
"382",3.174373402,1.222850942,2.248996613,1.973358733,0.368299049,10.89934955,3.156177073,2.989756955,9.626541202,23.18398552,23.54274153,0.06501149,1793.731324
"383",3.18143061,1.320887013,2.105203473,1.961949345,0.395818003,10.56300684,3.109661404,3.006161148,10.52515837,23.1765748,23.38160565,0.064343643,1870.777344
"384",3.47208545,1.23802649,2.037000554,1.786594828,0.386036336,10.37027221,3.138195448,3.033550837,9.085848433,23.16146242,23.94484998,0.067441243,1705.854789
"385",3.544062376,1.341501856,2.209654202,1.884069918,0.38619274,10.67408932,3.116276174,2.89911043,9.170144342,23.15216853,23.53257194,0.055594114,1743.923125
"386",3.442608647,1.251860291,2.07013075,1.919909754,0.389563285,10.80695364,3.143723193,2.846310655,9.806143931,23.1494419,23.79772117,0.052097421,1802.778466
"387",3.279489111,1.280209265,2.340554744,1.918540307,0.380110493,10.94354548,3.129522464,2.859248493,9.098752742,23.13761046,24.59812441,0.056502239,1726.481229
"388",3.367211585,1.214552861,2.229703618,1.98847276,0.372088092,10.1378349,3.130639738,2.91605475,7.943418979,23.12370878,23.42513062,0.068729078,1626.259413
"389",3.302873542,1.272093759,2.064071558,1.94203354,0.365767716,10.43229539,3.102939704,3.11810249,9.555704523,23.11360798,23.47109915,0.059451247,1758.475201
"390",3.1943834,1.229924074,2.116902696,1.922526817,0.377345913,9.845335431,3.12350309,2.927871967,9.638001221,23.91265138,23.95882412,0.069843786,1769.802976
"391",3.247799905,1.418638125,2.082604699,1.913519254,0.397057491,10.76579764,3.146537354,2.793177134,8.904062718,23.10158364,23.34958977,0.061623988,1743.850006
"392",3.223930359,1.239684311,2.085053472,1.986428151,0.394049068,10.79188728,3.118403598,2.86279848,10.85009466,23.09873995,24.64913995,0.069963001,1878.118502
"393",3.210917865,1.263195686,2.062654106,1.922976269,0.387039512,10.26595538,3.123087585,2.781552957,8.583714532,23.08231813,23.90377265,0.051447358,1678.326808
"394",3.175735666,1.308087787,2.033519677,1.978340516,0.392147659,10.32870347,3.109937541,2.796170162,10.54814647,23.07626749,23.36800258,0.051275178,1874.758434
"395",3.102223585,1.264476001,2.030548692,1.988933596,0.390158787,10.81776125,3.126608618,2.851318077,10.9434236,23.06260927,24.7530973,0.069221694,1885.257658
"396",3.265281811,1.345395996,2.198890045,1.872050053,0.39976904,10.76980986,3.145503664,2.780493168,9.971954667,23.05882911,23.156203,0.060302308,1851.516318
"397",3.469980986,1.371289361,2.086474293,1.987746329,0.395706952,10.78543256,3.123934485,2.936131774,9.722264889,23.04470511,23.63281244,0.060429301,1793.201993
"398",3.119365612,1.220079473,2.192483011,1.903354783,0.39054099,10.72373808,3.149311112,2.878989538,8.403466809,23.03137781,23.968834,0.065984941,1672.698485
"399",3.127380574,1.209683727,2.075982209,1.920493242,0.376735387,10.10609644,3.146734888,2.840549456,9.604649972,23.02358736,24.78882643,0.068474761,1742.469258
"400",3.438879439,1.358299064,2.311101642,1.931418573,0.392561678,10.29211623,3.121576946,3.021058922,9.314281315,23.01490229,23.9883095,0.067879581,1722.59364
"401",3.320104561,1.379304794,2.02983399,1.831125682,0.382502528,8.810895093,3.438390703,2.966151051,9.534708608,23.99087238,24.3568023,0.066092368,1696.38277
"402",3.422623045,1.268626143,2.142871103,1.689126548,0.388696239,9.207951779,3.302814587,2.956830133,10.61061193,23.90990031,24.08914058,0.064406569,1811.687552
"403",3.236758738,1.441135722,2.308524531,1.98405313,0.386346895,9.413789952,3.511183033,2.974089812,10.03298482,23.00748912,23.74716238,0.063603227,1757.102733
"404",3.505518086,1.254076689,2.024322943,1.793925182,0.393200927,9.59656225,3.290076184,2.982143646,8.60909194,22.99469011,23.25714065,0.064065843,1656.564922
"405",3.355084409,1.283705423,2.201784477,1.874489866,0.397592335,9.675411282,3.32810977,3.10383666,8.311314685,22.98079442,24.76066833,0.06151768,1596.049619
"406",3.272874365,1.287199072,2.178395222,1.980963587,0.396814381,9.188863093,3.219509344,3.223874983,8.141483472,22.9746027,23.43759627,0.057551846,1583.954082
"407",3.100533642,1.282382135,2.23991587,1.889443849,0.369626774,9.073588762,3.497877406,3.082871607,8.753433362,22.96280473,24.00411679,0.063238746,1618.833408
"408",3.220259714,1.425049044,2.099242244,1.920838498,0.386641827,9.417422324,3.211217938,3.174815471,8.352749322,22.95856104,23.21528748,0.0582418,1615.555738
"409",3.135141432,1.241036097,2.021070365,1.958891256,0.399586029,9.202305363,3.326965432,3.014839169,10.02540996,22.94142907,23.80159104,0.061213491,1753.355378
"410",3.112852345,1.344730203,2.226737666,1.810263162,0.395069127,9.390908998,3.379001243,3.10097914,9.125981714,22.93754859,24.7241896,0.066040372,1653.710383
"411",3.267931185,1.247483787,2.257357848,1.980747018,0.37973264,9.462115015,3.440014941,3.119435872,8.996766188,22.92613412,24.32585908,0.053900259,1648.971504
"412",3.144723772,1.291544818,2.06085504,1.86069886,0.377672016,9.571801715,3.278397508,3.088338465,9.815477582,22.91166469,23.04563921,0.054687738,1762.158162
"413",3.161870991,1.320451338,2.071695332,1.854064816,0.389210756,9.32905392,3.544319454,3.021658426,9.973721815,23.89303812,24.74897608,0.054944378,1738.825554
"414",3.297592035,1.274932889,2.10226092,1.889962652,0.375410886,9.604830676,3.503779052,3.141683337,10.91013073,22.90555684,22.91075026,0.058033858,1859.950993
"415",3.546708017,1.233261367,2.266449842,1.723581571,0.396124392,9.695586746,3.21364453,3.009434148,10.23653555,22.89771431,24.70544662,0.053993551,1763.047732
"416",3.246006518,1.236414194,2.047212761,1.965258815,0.398806192,8.789309553,3.568298736,3.018016874,10.89298863,22.88732184,23.18089385,0.06879272,1834.604565
"417",3.168151822,1.219405562,2.189099595,1.880442017,0.388225898,9.53426813,3.348717311,3.06475305,10.80258008,22.87315622,23.89497681,0.052422254,1820.049658
"418",3.116442984,1.212531754,2.224491128,1.96154203,0.383987112,8.897865527,3.339260058,2.983413191,10.20594135,22.86530597,23.22943514,0.05643178,1775.62588
"419",3.275508247,1.272004125,2.010921246,1.847743602,0.399747081,9.066581825,3.243008102,2.972218463,9.800422753,22.85489268,22.94062634,0.050699776,1757.440724
"420",3.153806075,1.286249749,2.100644126,1.944204283,0.378576675,9.68791124,3.308745942,3.00131341,8.855484069,22.84788008,23.39187218,0.055355927,1672.345706
"421",3.150917547,1.295850256,2.032006127,1.943189707,0.389045149,9.635369887,3.44480259,2.995295559,10.85786759,22.8397607,23.0236348,0.056396291,1864.737043
"422",3.148458373,1.520582857,2.094770112,1.839385027,0.377186637,8.524866581,3.365755499,3.185583106,10.50085668,22.82105831,23.73791356,0.059904412,1745.859933
"423",3.296378858,1.365544259,2.115408321,1.840173113,0.393479453,9.303158522,3.310098272,2.975939821,8.498871014,22.81541552,23.11308074,0.05304951,1634.612017
"424",3.167925935,1.264066397,2.055009065,1.974655627,0.387740882,9.224237746,3.270629078,3.05659486,9.948791569,23.88676825,24.49579614,0.051881901,1744.915897
"425",3.243344948,1.270954459,2.049981526,1.769092759,0.39551649,9.328096556,3.536657735,2.941055723,8.008817473,22.80042984,24.15175257,0.057243363,1567.030071
"426",3.285901883,1.339385966,2.027733692,1.802317031,0.374148293,9.482552274,3.200277535,2.930192924,9.943067964,22.79240368,24.48091462,0.061474697,1736.892399
"427",3.149491464,1.223879816,2.221099471,1.944872868,0.388170512,9.552075951,3.293523024,3.049154557,8.190547201,22.78365085,24.16938485,0.051957704,1591.478161
"428",3.137762555,1.259871617,2.089809011,1.951205112,0.363952292,9.693054431,3.26696482,3.015171175,8.962618737,22.77840835,23.27277329,0.06203868,1685.256184
"429",3.145844411,1.217903316,2.039398606,1.850384468,0.394583079,9.043060119,3.264533622,3.150577359,9.753802568,22.76711464,23.05159994,0.062631418,1736.710321
"430",3.108299627,1.347582062,2.109010521,1.90730189,0.381754712,9.627087666,3.407761467,3.049975645,10.20157849,22.75879727,24.77018475,0.056649888,1753.536163
"431",3.525772295,1.259682895,2.02240152,1.811404933,0.390985031,8.970684697,3.388269238,2.996397498,10.37220874,22.74887084,24.55081555,0.069719338,1751.767844
"432",3.110788837,1.331892115,2.0439924,1.857872186,0.399908603,9.379270798,3.267515137,2.953264911,9.502671611,22.73131747,23.08750596,0.055205405,1734.68604
"433",3.234099105,1.226148738,2.226324873,1.888965151,0.380418224,9.568903712,3.258816683,3.032214692,9.596920623,22.7291579,23.24618794,0.061188904,1737.580138
"434",3.232978479,1.336993356,2.164600786,1.963891503,0.399861869,8.950537053,3.336546849,3.11381121,8.258397777,22.71966128,23.23391726,0.05791463,1590.632131
"435",3.2284271,1.380440605,2.05340732,1.917338545,0.398186918,8.864727179,3.20999781,3.00721519,7.920004274,23.87458191,24.22784488,0.06298218,1567.286444
"436",3.284165759,1.243763021,2.148068539,1.901672047,0.375666251,9.421582435,3.214754038,2.949124021,10.27949598,22.70678564,24.24706625,0.067360477,1770.744881
"437",3.255947824,1.224064472,2.177125085,1.946063093,0.399086736,9.631161134,3.483685756,2.949208218,9.679401896,22.69361304,22.99957496,0.065897805,1765.658734
"438",3.197572868,1.241569544,2.170673085,1.883065585,0.382846674,9.570613347,3.269265715,3.069923385,9.382840069,22.68084776,24.6050325,0.050589608,1684.817256
"439",3.271015075,1.231924303,2.051367241,1.929816532,0.375156641,9.42424769,3.469782872,3.17651953,10.22806732,22.67428357,24.34592211,0.056899431,1744.93767
"440",3.391332066,1.219813955,2.02907149,1.976352761,0.373156672,9.690916006,3.369950058,2.976806119,9.650490836,22.66291445,22.88066574,0.053690239,1759.468579
"441",3.117666269,1.213975537,2.110965602,1.929012431,0.379453225,9.274630967,3.239264116,3.078226879,10.43836847,22.65613419,23.66096592,0.058484357,1784.338006
"442",3.161308273,1.313663097,2.034079549,1.904978257,0.399474547,9.619819347,3.208352289,3.088015697,9.762218485,22.64272231,23.00867314,0.058664304,1760.885316
"443",3.253692601,1.2289606,2.24246611,1.951576012,0.394902469,9.247115759,3.256143278,2.951719345,8.601449024,22.6397907,22.72953486,0.068654999,1671.334346
"444",3.280433872,1.335254647,2.149977172,1.84737755,0.378170709,9.362062574,3.394319776,3.052795914,9.594017464,22.62584623,23.87026275,0.062394896,1701.748625
"445",3.142590564,1.289614027,2.205549391,1.885344137,0.398578753,8.610348455,3.22910981,2.958010392,8.029714718,22.61800231,23.16312703,0.056154733,1571.607645
"446",3.347435088,1.247080732,2.092580145,1.986518416,0.399425563,9.694225512,3.243687612,2.970069708,8.543468759,23.86108474,24.61019375,0.05968298,1645.871244
"447",3.17455959,1.269727136,2.184202796,1.907858141,0.39752037,9.174843614,3.315883949,3.023181088,10.60355186,22.6043617,22.63801761,0.066913662,1846.354176
"448",3.180331556,1.223249717,2.095613901,1.906874359,0.377778948,9.24054575,3.418010139,3.123310893,8.209638109,22.59830102,23.78668685,0.064207007,1577.436589
"449",3.169506877,1.278475088,2.207712938,1.89355062,0.390251166,9.120428803,3.369289538,2.947639656,8.740420772,22.5897288,24.33793434,0.051323504,1623.165394
"450",3.428507303,1.276932331,2.263660763,1.96020561,0.377900718,9.441784699,3.321839536,2.946618869,8.455437467,22.57024338,22.90750169,0.05972322,1642.868883
"451",3.191461727,1.232411033,2.038934282,1.978870208,0.385943795,8.974420484,3.5001766,3.156806848,9.363031168,22.56311382,23.41308086,0.060546675,1676.87278
"452",3.158071908,1.336774939,2.071143814,1.927056875,0.366188132,9.095186718,3.356136301,3.017796299,10.57927061,22.5555337,22.84591986,0.069551683,1820.234003
"453",3.219881223,1.227698348,2.027583443,1.875115582,0.386448062,9.476226311,3.347568334,2.975587191,10.10663532,22.54302946,23.20386512,0.069427706,1784.030877
"454",3.114844865,1.250953664,2.059252905,1.923214827,0.360513982,9.67724789,3.501979832,2.997500738,10.38542156,22.53161286,22.62097279,0.062188267,1832.813881
"455",3.129870054,1.316546885,2.352027683,1.917503496,0.387009213,9.444473105,3.220017343,2.974722552,8.321534876,22.52518973,23.12451407,0.054724453,1622.998197
"456",3.352910038,1.303170187,2.188498526,1.911935652,0.38629676,9.400955341,3.410003483,3.051912626,8.278061345,22.51421766,22.95989238,0.052378886,1610.906998
"457",3.132172968,1.212860776,2.045003479,1.944390499,0.396739822,9.498622832,3.218666128,3.1056393,9.700645025,23.85768775,24.09631926,0.050065531,1743.166054
"458",3.245080535,1.290212861,2.143683122,1.782092261,0.382625386,8.978253961,3.252361268,3.026250662,9.737829111,22.5062085,22.59971797,0.058393,1749.549947
"459",3.205258457,1.296046246,2.11183262,1.897303278,0.391542617,8.924657503,3.237391146,3.095104242,10.90357787,22.49434465,23.57997246,0.061031436,1811.135691
"460",3.324049497,1.409228133,2.061636434,1.936061039,0.391256557,9.598298684,3.370705829,3.135197348,9.704458707,22.48738035,23.50114665,0.057046718,1722.64203
"461",3.294964627,1.268045987,2.148506414,1.899712351,0.368155494,9.612968969,3.300386054,2.990023901,9.377622828,22.47189597,24.41765826,0.058420987,1687.626316
"462",3.183969713,1.280877513,2.175481546,1.864210911,0.395156512,8.904483242,3.301610785,3.212554575,10.79140478,22.46281167,22.92764827,0.051652446,1811.629188
"463",3.121489741,1.215273139,2.086021069,1.849465804,0.382805976,8.916408227,3.321102464,3.039415418,8.474466872,22.45815632,22.68746194,0.050178171,1626.534025
"464",3.260649326,1.241346894,2.174992383,1.822670621,0.386613177,9.671149009,3.276028443,2.991503278,7.999676545,22.4437865,22.67643581,0.05437883,1614.668492
"465",3.133879483,1.2603861,2.133264309,1.942460829,0.392804896,9.00121503,3.209421101,3.064553116,9.693469795,22.43169665,24.21306633,0.051515738,1698.098642
"466",3.20025255,1.227999245,2.067705084,1.971398044,0.396185062,9.663611464,3.420640974,2.962613438,8.69821638,22.42294008,24.86822413,0.053512522,1634.209901
"467",3.198437912,1.288852444,2.057473413,1.966216163,0.378709921,9.16431612,3.212104858,3.025473311,10.43137633,22.41680203,23.64874883,0.056980722,1778.48253
"468",3.149358057,1.238614274,2.05649443,1.939853883,0.369979293,9.153202624,3.277959734,3.016899678,9.135203744,23.8455,24.98551723,0.055705868,1663.623284
"469",3.1313172,1.383357213,2.170187294,1.844103927,0.379059914,8.80144775,3.262265746,2.940435236,10.312483,22.40714481,24.85239879,0.057022829,1738.917154
"470",3.305223112,1.226992296,2.112845842,1.829922978,0.386856098,9.067727788,3.458322988,3.119362613,9.2579054,22.39166725,22.64151431,0.057114819,1694.947427
"471",3.246714363,1.322222545,2.232208635,1.807954426,0.372588117,9.699362411,3.216061784,2.970803997,8.200363145,22.38354088,22.49166731,0.06848249,1645.155253
"472",3.223155685,1.217268246,2.104317767,1.819978678,0.38371088,9.271151011,3.401677349,3.000580639,10.81971237,22.37520722,23.19688382,0.058938956,1829.735578
"473",3.22265477,1.321746295,2.076660871,1.792284978,0.373324585,9.150432595,3.294643494,2.968191914,8.28998063,22.36350713,22.80155057,0.053656572,1610.316681
"474",3.209100342,1.312064557,2.12930604,1.920345199,0.384085206,9.485688887,3.26311636,2.997038109,8.55294653,22.35684413,24.02223615,0.061857848,1618.16934
"475",3.341004317,1.283421469,2.046020221,1.911611022,0.39159542,9.698362674,3.234713439,2.951125115,8.818412856,22.34087158,24.97390293,0.062865336,1641.095507
"476",3.152432982,1.26155136,2.112384277,1.964268081,0.368555837,9.385452425,3.232225149,3.054958219,10.34799193,22.33689563,22.76064565,0.067899656,1810.761044
"477",3.108637668,1.221092404,2.132188139,1.809599646,0.375093606,9.462568539,3.348183919,2.976611443,10.15132081,22.32511879,22.50592348,0.055308267,1807.284986
"478",3.118874297,1.293423694,2.099402671,1.889085581,0.398274511,9.017131128,3.301446012,3.110594768,8.295580583,22.31171203,23.51606594,0.056077203,1582.483225
"479",3.224834862,1.410607225,2.055674303,1.842190597,0.381629462,9.287142824,3.455473876,2.975209488,10.55729567,23.8371107,24.10030722,0.060909371,1802.802702
"480",3.213979307,1.310992758,2.076275395,1.881135986,0.397820837,9.309538002,3.313644743,2.989192772,8.406465206,22.30839384,24.58048476,0.065508643,1594.946028
"481",3.289210833,1.388934139,2.196056443,1.817775029,0.366987689,9.616307213,3.360804077,3.182382309,8.943167821,22.29725839,24.17083195,0.062327563,1634.274332
"482",3.425044481,1.256200862,2.010631154,1.915936888,0.386751736,9.522570901,3.261966049,3.009907236,10.27282271,22.28243292,23.09808155,0.065624788,1795.420079
"483",3.198001018,1.254781944,2.016248124,1.640825165,0.394419727,9.0207416,3.343910171,2.979092042,10.88557157,22.27862509,23.48152465,0.058182308,1816.741788
"484",3.096331874,1.258959935,2.034332512,1.986911585,0.395272316,9.629714876,3.340334526,3.068692908,8.432671926,22.26644619,24.39976803,0.052153084,1606.958161
"485",3.330330917,1.221461663,2.167022717,1.982167931,0.389256348,8.298370238,3.292247739,3.093174348,10.63142151,22.25848941,22.78716568,0.06601812,1792.450225
"486",3.168970244,1.246889996,2.047557055,1.895881226,0.399349137,9.419576932,3.29624013,3.022340215,8.86595132,22.24298474,24.11057408,0.056599578,1642.149546
"487",3.097373192,1.357825645,2.015929644,1.953759876,0.397483574,9.397853614,3.603276902,3.00883609,8.702133508,22.23789186,23.85384892,0.054620384,1625.922498
"488",3.164159561,1.240209401,2.037852232,1.934829418,0.353007487,9.173184122,3.22553112,3.097582501,8.950054352,22.22833174,22.98849777,0.069744102,1660.194079
"489",3.20458942,1.27585562,2.211088134,1.873302671,0.365473131,9.398563283,3.260614297,2.957243586,8.973355462,22.21929163,22.97717908,0.061901909,1677.072913
"490",3.657897053,1.324994551,2.156288715,1.97383338,0.376060389,9.38181956,3.344797461,2.998250104,10.36023542,23.82089296,24.66318447,0.063571589,1775.486644
"491",3.381979633,1.234413289,2.091847658,1.852738113,0.378081966,9.491134085,3.243128208,2.964883448,9.496499618,22.20173598,22.77501753,0.064849381,1737.870823
"492",3.212416484,1.288402215,2.051085242,1.966383277,0.37275824,9.347915466,3.306125527,2.945860245,9.723215722,22.19547745,23.72812613,0.054899885,1721.045201
"493",3.104380037,1.317832647,2.088178947,1.97619422,0.393874313,9.637801074,3.423197622,3.054211592,7.956564843,22.18477884,24.13601804,0.060398803,1566.302956
"494",3.298552617,1.295546529,2.163436217,1.969889065,0.394473531,9.658610957,3.304756711,3.049554717,10.70253143,22.1750803,22.74749726,0.0556393,1846.999428
"495",3.392556971,1.363425305,2.161685828,1.874802147,0.393635591,9.221194301,3.325867742,3.33648324,9.404508259,22.16374357,22.42113752,0.065787263,1708.331918
"496",3.387219067,1.23297487,2.113602288,1.901190724,0.394381871,9.508521115,3.426506111,2.960168824,10.15775711,22.15874123,22.86475123,0.053360608,1790.452868
"497",3.264110513,1.210055611,2.110089952,1.902836017,0.380727975,9.393734635,3.239354834,3.18065036,8.383958739,22.14382344,22.45460763,0.069160883,1636.162749
"498",3.326088875,1.316687099,2.109209389,1.959726001,0.396111321,9.430340944,3.376780331,2.994741963,10.50696894,22.13764416,22.19380186,0.05617522,1853.423166
"499",3.208320354,1.344175137,2.429622499,1.977680142,0.381259115,9.537970748,3.433881744,2.952920241,9.746220337,22.12614848,22.85649352,0.056831604,1754.021655
"500",3.12455501,1.217505395,2.211372606,1.95502398,0.381493343,8.925898317,3.227481696,2.982671756,8.644530076,22.11091479,24.6384131,0.068438254,1604.416678
"501",3.095004613,1.261852004,2.185114358,1.953827366,0.38577227,9.196595488,3.23673985,2.938387065,9.715516318,23.8198162,24.26014304,0.054077226,1737.173456
"502",3.447024384,1.420726465,2.052648258,1.895276354,0.396543484,9.67311496,3.367340778,2.958685489,9.214897817,22.10053714,22.65863685,0.053603896,1715.393499
"503",3.206205658,1.366764323,2.022893639,1.862069695,0.380192168,8.656155242,3.366046474,2.987755196,9.571497177,22.09083465,22.22880551,0.051433793,1728.470987
"504",3.23888839,1.301655073,2.078823784,1.903486046,0.371797972,9.250694191,3.346977786,3.154787771,9.102632777,22.08954462,22.17818548,0.056340304,1700.718712
"505",3.213425034,1.333705347,2.082099028,1.961228211,0.376929636,8.754681638,3.263693562,3.031093623,7.993439596,22.07059396,22.53751366,0.06885525,1579.827486
"506",3.307270082,1.429154708,2.081143594,1.896240053,0.376861115,9.635450093,3.218141778,3.061555746,9.433815361,22.06845292,22.79825966,0.065069562,1723.830644
"507",3.192597546,1.346833983,2.137180849,1.857000156,0.367257887,9.666948919,3.489841649,3.117139799,8.467478172,22.05186026,22.9672429,0.051978941,1619.037638
"508",3.458323728,1.352513209,2.049675368,1.968609082,0.381212524,9.281685889,3.422609438,3.016350726,8.840322749,22.04562402,22.6617948,0.068829316,1665.714322
"509",3.224064189,1.246592814,2.229161081,1.963224784,0.384782078,8.758633431,3.476429966,3.058961717,8.539037645,22.0376363,23.10474636,0.067423616,1604.783483
"510",3.178011516,1.376472538,2.120984715,1.972816921,0.388950411,8.954688498,3.405374481,2.99649296,9.819118583,22.02547394,23.46847252,0.062769078,1718.276839
"511",3.171151537,1.275642729,2.13841518,1.925770542,0.393013139,9.518109028,3.352487324,3.011149938,10.24457383,22.01026052,22.4173429,0.051365988,1813.759966
"512",3.276112932,1.215680442,2.051882068,1.935422739,0.373058423,9.396608032,3.479615608,3.035875362,8.064440639,23.9831896,24.87769868,0.061741643,1582.002503
"513",3.099258512,1.354611773,2.152473446,1.912764863,0.374405645,9.222084483,3.28734778,3.133949372,8.374549776,23.80530232,24.90532494,0.050755668,1594.525854
"514",3.151692825,1.274093487,2.028362274,1.989237475,0.392508427,9.560667325,3.245959404,3.018532183,8.833499952,22.00498238,22.43456652,0.056787031,1691.520267
"515",3.302701988,1.21591691,2.102776004,1.985124619,0.399013164,9.22819486,3.302241876,3.188828609,9.79266407,23.7955598,24.28105528,0.052967601,1727.651489
